date,total_cases
14/07/2020,72
15/07/2020,72
16/07/2020,72
17/07/2020,72
18/07/2020,74
19/07/2020,75
20/07/2020,81
21/07/2020,81
22/07/2020,82
23/07/2020,86
24/07/2020,90
25/07/2020,92
26/07/2020,97
27/07/2020,99
28/07/2020,99
29/07/2020,99
30/07/2020,99
31/07/2020,104
1/08/2020,107
2/08/2020,114
3/08/2020,116
4/08/2020,116
5/08/2020,116
6/08/2020,129
7/08/2020,141
8/08/2020,170
9/08/2020,197
10/08/2020,216
11/08/2020,216
12/08/2020,224
13/08/2020,241
14/08/2020,258
15/08/2020,274
16/08/2020,298
17/08/2020,298
18/08/2020,298
19/08/2020,315
20/08/2020,327
21/08/2020,334
22/08/2020,347
23/08/2020,383
24/08/2020,383
25/08/2020,383
26/08/2020,431
27/08/2020,464
28/08/2020,482
29/08/2020,490
30/08/2020,505
31/08/2020,507
1/09/2020,508
2/09/2020,508
3/09/2020,555
4/09/2020,555
5/09/2020,577
6/09/2020,591
7/09/2020,598
8/09/2020,599
9/09/2020,614
22/03/2020,1
23/03/2020,1
24/03/2020,9
25/03/2020,9
26/03/2020,14
27/03/2020,14
28/03/2020,14
29/03/2020,30
30/03/2020,33
31/03/2020,33
1/04/2020,44
2/04/2020,44
3/04/2020,45
4/04/2020,48
5/04/2020,48
6/04/2020,52
7/04/2020,52
8/04/2020,52
9/04/2020,53
10/04/2020,53
11/04/2020,53
12/04/2020,53
13/04/2020,54
14/04/2020,54
15/04/2020,55
16/04/2020,55
17/04/2020,55
18/04/2020,55
19/04/2020,55
20/04/2020,55
21/04/2020,56
22/04/2020,58
23/04/2020,61
24/04/2020,74
25/04/2020,75
26/04/2020,75
27/04/2020,79
28/04/2020,79
29/04/2020,79
30/04/2020,81
1/05/2020,83
2/05/2020,85
3/05/2020,88
4/05/2020,89
5/05/2020,97
6/05/2020,98
7/05/2020,98
8/05/2020,101
9/05/2020,101
10/05/2020,116
11/05/2020,121
12/05/2020,122
13/05/2020,126
14/05/2020,139
15/05/2020,160
16/05/2020,203
17/05/2020,227
18/05/2020,227
19/05/2020,260
20/05/2020,260
21/05/2020,145
22/05/2020,160
23/05/2020,175
24/05/2020,198
25/05/2020,212
26/05/2020,222
27/05/2020,253
28/05/2020,281
29/05/2020,317
30/05/2020,329
31/05/2020,413
1/06/2020,458
2/06/2020,457
3/06/2020,489
4/06/2020,507
5/06/2020,522
6/06/2020,557
7/06/2020,593
8/06/2020,616
9/06/2020,646
10/06/2020,657
11/06/2020,665
12/06/2020,679
13/06/2020,685
14/06/2020,685
15/06/2020,696
16/06/2020,705
17/06/2020,724
18/06/2020,732
19/06/2020,741
20/06/2020,755
21/06/2020,755
22/06/2020,770
23/06/2020,774
24/06/2020,797
25/06/2020,805
26/06/2020,821
27/06/2020,833
28/06/2020,848
29/06/2020,859
30/06/2020,870
1/07/2020,889
2/07/2020,893
3/07/2020,902
4/07/2020,911
5/07/2020,927
6/07/2020,939
7/07/2020,953
8/07/2020,971
9/07/2020,977
10/07/2020,1000
11/07/2020,1006
12/07/2020,1013
13/07/2020,1025
14/07/2020,1029
15/07/2020,1040
16/07/2020,1043
17/07/2020,1051
18/07/2020,1056
19/07/2020,1062
20/07/2020,1065
21/07/2020,1069
22/07/2020,1072
23/07/2020,1075
24/07/2020,1075
25/07/2020,1089
26/07/2020,1103
27/07/2020,1115
28/07/2020,1128
29/07/2020,1135
30/07/2020,1140
31/07/2020,1147
1/08/2020,1154
2/08/2020,1176
3/08/2020,1182
4/08/2020,1195
5/08/2020,1203
6/08/2020,1213
7/08/2020,1223
8/08/2020,1254
9/08/2020,1267
10/08/2020,1283
11/08/2020,1297
12/08/2020,1313
13/08/2020,1332
14/08/2020,1353
15/08/2020,1385
16/08/2020,1434
17/08/2020,1500
18/08/2020,1560
19/08/2020,1603
20/08/2020,1603
21/08/2020,1750
22/08/2020,1848
23/08/2020,1848
24/08/2020,2263
25/08/2020,2362
26/08/2020,2426
27/08/2020,2524
28/08/2020,2679
29/08/2020,2756
30/08/2020,2847
31/08/2020,2928
1/09/2020,2972
2/09/2020,3037
3/09/2020,3112
4/09/2020,3288
5/09/2020,3353
6/09/2020,3539
7/09/2020,3667
8/09/2020,3776
9/09/2020,3900
4/03/2020,1
10/03/2020,
11/03/2020,
12/03/2020,
13/03/2020,3
14/03/2020,
15/03/2020,
16/03/2020,3
17/03/2020,5
18/03/2020,14
19/03/2020,19
20/03/2020,26
21/03/2020,26
22/03/2020,41
23/03/2020,47
24/03/2020,73
25/03/2020,84
26/03/2020,113
27/03/2020,156
28/03/2020,218
29/03/2020,311
30/03/2020,418
31/03/2020,480
1/04/2020,549
2/04/2020,794
3/04/2020,897
4/04/2020,1072
5/04/2020,1225
6/04/2020,1308
7/04/2020,1319
8/04/2020,1462
9/04/2020,1668
10/04/2020,1892
11/04/2020,2203
12/04/2020,2511
13/04/2020,2777
14/04/2020,3102
15/04/2020,3372
16/04/2020,3764
17/04/2020,4161
18/04/2020,4462
19/04/2020,5106
20/04/2020,5449
21/04/2020,5710
22/04/2020,6125
23/04/2020,6592
24/04/2020,7170
25/04/2020,7647
26/04/2020,8125
27/04/2020,8617
28/04/2020,9009
29/04/2020,9410
30/04/2020,9866
1/05/2020,10406
2/05/2020,10861
3/05/2020,11411
4/05/2020,11913
5/05/2020,12331
6/05/2020,12697
7/05/2020,13184
8/05/2020,13691
9/05/2020,14195
10/05/2020,14710
11/05/2020,15232
12/05/2020,15648
13/05/2020,16023
14/05/2020,16425
15/05/2020,16847
16/05/2020,17330
17/05/2020,17858
18/05/2020,18291
19/05/2020,18616
20/05/2020,18876
21/05/2020,19230
22/05/2020,19706
23/05/2020,20148
24/05/2020,20580
25/05/2020,20986
26/05/2020,21245
27/05/2020,21584
28/05/2020,21905
29/05/2020,22382
30/05/2020,22811
31/05/2020,23204
1/06/2020,23672
2/06/2020,24012
3/06/2020,24340
4/06/2020,24823
5/06/2020,25411
6/06/2020,25964
7/06/2020,26514
8/06/2020,26999
9/06/2020,27462
10/06/2020,27856
11/06/2020,28381
12/06/2020,29070
13/06/2020,29753
14/06/2020,30506
15/06/2020,31154
16/06/2020,31810
17/06/2020,32476
18/06/2020,33234
19/06/2020,34063
20/06/2020,34984
21/06/2020,35825
22/06/2020,36560
23/06/2020,37241
24/06/2020,38074
25/06/2020,39014
26/06/2020,40008
27/06/2020,41117
28/06/2020,42065
29/06/2020,42982
30/06/2020,43628
1/07/2020,44334
2/07/2020,44998
3/07/2020,45887
4/07/2020,46763
5/07/2020,47677
6/07/2020,48500
7/07/2020,49043
8/07/2020,49607
9/07/2020,50414
10/07/2020,51224
11/07/2020,52043
12/07/2020,52843
13/07/2020,53521
14/07/2020,54133
15/07/2020,54771
16/07/2020,55607
17/07/2020,56455
18/07/2020,57264
19/07/2020,58111
20/07/2020,58842
21/07/2020,59493
22/07/2020,60166
23/07/2020,60995
24/07/2020,61851
25/07/2020,62823
26/07/2020,63929
27/07/2020,64849
28/07/2020,65656
29/07/2020,66575
30/07/2020,67597
31/07/2020,68794
1/08/2020,69884
2/08/2020,71056
3/08/2020,72168
4/08/2020,73158
5/08/2020,74219
6/08/2020,75490
7/08/2020,76808
8/08/2020,78261
9/08/2020,79750
10/08/2020,81957
11/08/2020,83115
12/08/2020,84548
13/08/2020,86140
14/08/2020,87872
15/08/2020,87872
16/08/2020,89719
17/08/2020,92820
18/08/2020,94436
19/08/2020,94436
20/08/2020,96403
21/08/2020,98537
22/08/2020,100643
23/08/2020,102971
24/08/2020,104958
25/08/2020,106754
26/08/2020,110085
27/08/2020,112059
28/08/2020,112059
29/08/2020,114497
30/08/2020,116978
31/08/2020,119074
1/09/2020,121215
2/09/2020,123303
3/09/2020,125789
4/09/2020,128228
5/09/2020,130951
6/09/2020,133787
7/09/2020,135894
8/09/2020,138068
9/09/2020,143030
31/12/2019,0
1/01/2020,0
2/01/2020,0
3/01/2020,0
4/01/2020,0
5/01/2020,0
6/01/2020,0
7/01/2020,0
8/01/2020,0
9/01/2020,0
10/01/2020,0
11/01/2020,0
12/01/2020,0
13/01/2020,0
14/01/2020,0
15/01/2020,0
16/01/2020,0
17/01/2020,0
18/01/2020,0
19/01/2020,0
20/01/2020,0
21/01/2020,0
22/01/2020,0
23/01/2020,0
24/01/2020,0
25/01/2020,0
26/01/2020,0
27/01/2020,1
28/01/2020,1
29/01/2020,1
30/01/2020,4
31/01/2020,4
1/02/2020,4
2/02/2020,5
3/02/2020,5
4/02/2020,5
5/02/2020,5
6/02/2020,5
7/02/2020,5
8/02/2020,7
9/02/2020,7
10/02/2020,7
11/02/2020,8
12/02/2020,8
13/02/2020,8
14/02/2020,8
15/02/2020,8
16/02/2020,8
17/02/2020,9
18/02/2020,9
19/02/2020,9
20/02/2020,9
21/02/2020,9
22/02/2020,11
23/02/2020,13
24/02/2020,13
25/02/2020,13
26/02/2020,13
27/02/2020,13
28/02/2020,19
29/02/2020,21
1/03/2020,21
2/03/2020,21
3/03/2020,
4/03/2020,27
5/03/2020,
6/03/2020,29
7/03/2020,
8/03/2020,45
9/03/2020,
10/03/2020,59
11/03/2020,74
12/03/2020,
13/03/2020,85
14/03/2020,
15/03/2020,86
16/03/2020,98
17/03/2020,98
18/03/2020,113
19/03/2020,113
20/03/2020,140
21/03/2020,140
22/03/2020,153
23/03/2020,153
24/03/2020,198
25/03/2020,248
26/03/2020,333
27/03/2020,333
28/03/2020,405
29/03/2020,468
30/03/2020,570
31/03/2020,611
1/04/2020,664
2/04/2020,814
3/04/2020,1024
4/04/2020,1264
5/04/2020,1505
6/04/2020,1783
7/04/2020,2045
8/04/2020,2313
9/04/2020,2597
10/04/2020,2910
11/04/2020,3260
12/04/2020,3616
13/04/2020,3982
14/04/2020,4359
15/04/2020,4749
16/04/2020,5158
17/04/2020,5593
18/04/2020,6045
19/04/2020,6490
20/04/2020,6943
21/04/2020,7401
22/04/2020,7865
23/04/2020,8322
24/04/2020,8812
25/04/2020,9309
26/04/2020,9813
27/04/2020,10349
28/04/2020,10839
29/04/2020,11380
30/04/2020,11929
1/05/2020,12481
2/05/2020,13038
3/05/2020,13599
4/05/2020,14163
5/05/2020,14730
6/05/2020,15192
7/05/2020,15738
8/05/2020,16240
9/05/2020,16793
10/05/2020,17417
11/05/2020,18198
12/05/2020,18878
13/05/2020,19661
14/05/2020,20386
15/05/2020,21084
16/05/2020,21831
17/05/2020,22627
18/05/2020,23358
19/05/2020,24190
20/05/2020,25063
21/05/2020,26004
22/05/2020,26898
23/05/2020,27892
24/05/2020,28704
25/05/2020,29485
26/05/2020,30307
27/05/2020,31086
28/05/2020,31969
29/05/2020,32532
30/05/2020,33170
31/05/2020,33896
1/06/2020,34557
2/06/2020,35192
3/06/2020,35788
4/06/2020,36359
5/06/2020,37018
6/06/2020,37642
7/06/2020,38268
8/06/2020,38808
9/06/2020,39376
10/06/2020,39904
11/06/2020,40507
12/06/2020,40986
13/06/2020,41499
14/06/2020,41990
15/06/2020,42294
16/06/2020,42636
17/06/2020,42982
18/06/2020,43364
19/06/2020,43752
20/06/2020,44145
21/06/2020,44533
22/06/2020,44925
23/06/2020,45303
24/06/2020,45683
25/06/2020,46133
26/06/2020,46563
27/06/2020,46973
28/06/2020,47360
29/06/2020,47797
30/06/2020,48246
1/07/2020,48667
2/07/2020,49069
3/07/2020,49469
4/07/2020,50141
5/07/2020,50857
6/07/2020,51540
7/07/2020,52068
8/07/2020,52600
9/07/2020,53045
10/07/2020,53577
11/07/2020,54050
12/07/2020,54453
13/07/2020,54854
14/07/2020,55198
15/07/2020,55573
16/07/2020,55848
17/07/2020,56129
18/07/2020,56422
19/07/2020,56711
20/07/2020,56922
21/07/2020,57193
22/07/2020,57498
23/07/2020,57734
24/07/2020,57988
25/07/2020,58249
26/07/2020,58562
27/07/2020,58913
28/07/2020,59177
29/07/2020,59546
30/07/2020,59921
31/07/2020,60506
1/08/2020,60506
2/08/2020,60760
3/08/2020,60999
4/08/2020,61163
5/08/2020,61352
6/08/2020,61606
7/08/2020,61845
8/08/2020,62061
9/08/2020,62300
10/08/2020,62525
11/08/2020,62704
12/08/2020,62966
13/08/2020,63212
14/08/2020,63489
15/08/2020,63819
16/08/2020,64102
17/08/2020,64312
18/08/2020,64541
19/08/2020,64906
20/08/2020,65341
21/08/2020,65802
22/08/2020,66193
23/08/2020,66617
24/08/2020,67007
25/08/2020,67282
26/08/2020,67621
27/08/2020,68020
28/08/2020,68511
29/08/2020,68901
30/08/2020,69328
31/08/2020,69690
1/09/2020,70231
2/09/2020,70805
3/09/2020,71540
4/09/2020,72154
5/09/2020,72766
6/09/2020,73471
7/09/2020,73984
8/09/2020,74454
9/09/2020,75098
31/12/2019,0
1/01/2020,0
2/01/2020,0
3/01/2020,0
4/01/2020,0
5/01/2020,0
6/01/2020,0
7/01/2020,0
8/01/2020,0
9/01/2020,0
10/01/2020,0
11/01/2020,0
12/01/2020,0
13/01/2020,0
14/01/2020,0
15/01/2020,0
16/01/2020,0
17/01/2020,0
18/01/2020,0
19/01/2020,0
20/01/2020,0
21/01/2020,0
22/01/2020,0
23/01/2020,0
24/01/2020,0
25/01/2020,0
26/01/2020,0
27/01/2020,0
28/01/2020,0
29/01/2020,0
30/01/2020,0
31/01/2020,0
1/02/2020,2
2/02/2020,2
3/02/2020,2
4/02/2020,2
5/02/2020,3
6/02/2020,3
7/02/2020,4
8/02/2020,4
9/02/2020,4
10/02/2020,8
11/02/2020,9
12/02/2020,9
13/02/2020,10
14/02/2020,10
15/02/2020,10
16/02/2020,10
17/02/2020,10
18/02/2020,10
19/02/2020,10
20/02/2020,10
21/02/2020,10
22/02/2020,10
23/02/2020,11
24/02/2020,11
25/02/2020,11
26/02/2020,13
27/02/2020,18
28/02/2020,22
29/02/2020,30
1/03/2020,42
2/03/2020,47
3/03/2020,69
4/03/2020,109
5/03/2020,164
6/03/2020,220
7/03/2020,271
8/03/2020,352
9/03/2020,412
10/03/2020,469
11/03/2020,617
12/03/2020,876
13/03/2020,1282
14/03/2020,1766
15/03/2020,2244
16/03/2020,2605
17/03/2020,3047
18/03/2020,3658
19/03/2020,4427
20/03/2020,5426
21/03/2020,6481
22/03/2020,7736
23/03/2020,8934
24/03/2020,10312
25/03/2020,12650
26/03/2020,15025
27/03/2020,17717
28/03/2020,20804
29/03/2020,24001
30/03/2020,26823
31/03/2020,29681
1/04/2020,33954
2/04/2020,38468
3/04/2020,43381
4/04/2020,48249
5/04/2020,53160
6/04/2020,57180
7/04/2020,60772
8/04/2020,66054
9/04/2020,71504
10/04/2020,76635
11/04/2020,81493
12/04/2020,85806
13/04/2020,89385
14/04/2020,92874
15/04/2020,97052
16/04/2020,101378
17/04/2020,106443
18/04/2020,111735
19/04/2020,116691
20/04/2020,121412
21/04/2020,125265
22/04/2020,130119
23/04/2020,134879
24/04/2020,140366
25/04/2020,145524
26/04/2020,150494
27/04/2020,154242
28/04/2020,157715
29/04/2020,162421
30/04/2020,167150
1/05/2020,172592
2/05/2020,177558
3/05/2020,182295
4/05/2020,185524
5/05/2020,188506
6/05/2020,191895
7/05/2020,195577
8/05/2020,199404
9/05/2020,203171
10/05/2020,206234
11/05/2020,208391
12/05/2020,210720
13/05/2020,214306
14/05/2020,217708
15/05/2020,221015
16/05/2020,223643
17/05/2020,226169
18/05/2020,228248
19/05/2020,230086
20/05/2020,232675
21/05/2020,235727
22/05/2020,238445
23/05/2020,241019
24/05/2020,243081
25/05/2020,244608
26/05/2020,245972
27/05/2020,247596
28/05/2020,249268
29/05/2020,251103
30/05/2020,252863
31/05/2020,254390
1/06/2020,255515
2/06/2020,256594
3/06/2020,258035
4/06/2020,259519
5/06/2020,260875
6/06/2020,262118
7/06/2020,263238
8/06/2020,264039
9/06/2020,264760
10/06/2020,265859
11/06/2020,267017
12/06/2020,268216
13/06/2020,269233
14/06/2020,270285
15/06/2020,271175
16/06/2020,271997
17/06/2020,273040
18/06/2020,274142
19/06/2020,275155
20/06/2020,276182
21/06/2020,277168
22/06/2020,277855
23/06/2020,278494
24/06/2020,279390
25/06/2020,280276
26/06/2020,281054
27/06/2020,281775
28/06/2020,282446
29/06/2020,283095
30/06/2020,283541
1/07/2020,284271
2/07/2020,284888
3/07/2020,285539
4/07/2020,286141
5/07/2020,286720
6/07/2020,287121
7/07/2020,287676
8/07/2020,288380
9/07/2020,288977
10/07/2020,289670
11/07/2020,290385
12/07/2020,290950
13/07/2020,291392
14/07/2020,291753
15/07/2020,292479
16/07/2020,293164
17/07/2020,293936
18/07/2020,294640
19/07/2020,295209
20/07/2020,295702
21/07/2020,296115
22/07/2020,296908
23/07/2020,297659
24/07/2020,298432
25/07/2020,299163
26/07/2020,299830
27/07/2020,300251
28/07/2020,300622
29/07/2020,300692
30/07/2020,301455
31/07/2020,302301
1/08/2020,303181
2/08/2020,303952
3/08/2020,304695
4/08/2020,305623
5/08/2020,306293
6/08/2020,307184
7/08/2020,308134
8/08/2020,309005
9/08/2020,309763
10/08/2020,310825
11/08/2020,311641
12/08/2020,312789
13/08/2020,313798
14/08/2020,314927
15/08/2020,316367
16/08/2020,317444
17/08/2020,318484
18/08/2020,319197
19/08/2020,320286
20/08/2020,321098
21/08/2020,322280
22/08/2020,323313
23/08/2020,324601
24/08/2020,325642
25/08/2020,326614
26/08/2020,327798
27/08/2020,328846
28/08/2020,330368
29/08/2020,331644
30/08/2020,332752
31/08/2020,334467
1/09/2020,335873
2/09/2020,337168
3/09/2020,338676
4/09/2020,340411
5/09/2020,342351
6/09/2020,344164
7/09/2020,347152
8/09/2020,350100
9/09/2020,352560
31/12/2019,0
1/01/2020,0
2/01/2020,0
3/01/2020,0
4/01/2020,0
5/01/2020,0
6/01/2020,0
7/01/2020,0
8/01/2020,0
9/01/2020,0
10/01/2020,0
11/01/2020,0
12/01/2020,0
13/01/2020,0
14/01/2020,0
15/01/2020,0
16/01/2020,0
17/01/2020,0
18/01/2020,0
19/01/2020,0
20/01/2020,0
21/01/2020,1
22/01/2020,1
23/01/2020,1
24/01/2020,1
25/01/2020,2
26/01/2020,2
27/01/2020,5
28/01/2020,5
29/01/2020,5
30/01/2020,5
31/01/2020,6
1/02/2020,7
2/02/2020,8
3/02/2020,11
4/02/2020,11
5/02/2020,11
6/02/2020,12
7/02/2020,12
8/02/2020,12
9/02/2020,12
10/02/2020,12
11/02/2020,13
12/02/2020,13
13/02/2020,14
14/02/2020,15
15/02/2020,15
16/02/2020,15
17/02/2020,15
18/02/2020,15
19/02/2020,15
20/02/2020,15
21/02/2020,16
22/02/2020,35
23/02/2020,35
24/02/2020,35
25/02/2020,53
26/02/2020,53
27/02/2020,59
28/02/2020,60
29/02/2020,66
1/03/2020,69
2/03/2020,89
3/03/2020,103
4/03/2020,125
5/03/2020,159
6/03/2020,233
7/03/2020,338
8/03/2020,433
9/03/2020,554
10/03/2020,754
11/03/2020,1025
12/03/2020,1312
13/03/2020,1663
14/03/2020,2174
15/03/2020,2951
16/03/2020,3774
17/03/2020,4661
18/03/2020,6427
19/03/2020,9415
20/03/2020,14250
21/03/2020,19624
22/03/2020,26747
23/03/2020,35206
24/03/2020,46442
25/03/2020,55231
26/03/2020,69194
27/03/2020,85991
28/03/2020,104686
29/03/2020,124665
30/03/2020,143025
31/03/2020,164620
1/04/2020,189618
2/04/2020,216721
3/04/2020,245540
4/04/2020,277965
5/04/2020,312237
6/04/2020,337635
7/04/2020,368196
8/04/2020,398809
9/04/2020,432132
10/04/2020,466033
11/04/2020,501560
12/04/2020,529951
13/04/2020,557571
14/04/2020,582594
15/04/2020,609516
16/04/2020,639664
17/04/2020,671331
18/04/2020,702164
19/04/2020,735086
20/04/2020,759687
21/04/2020,787752
22/04/2020,825041
23/04/2020,842629
24/04/2020,869172
25/04/2020,890524
26/04/2020,939053
27/04/2020,965910
28/04/2020,988451
29/04/2020,1012583
30/04/2020,1039909
1/05/2020,1069826
2/05/2020,1103781
3/05/2020,1133069
4/05/2020,1158041
5/05/2020,1180634
6/05/2020,1204475
7/05/2020,1228603
8/05/2020,1256972
9/05/2020,1283929
10/05/2020,1309541
11/05/2020,1329799
12/05/2020,1347916
13/05/2020,1369964
14/05/2020,1390746
15/05/2020,1417889
16/05/2020,1443397
17/05/2020,1467884
18/05/2020,1486757
19/05/2020,1508598
20/05/2020,1528568
21/05/2020,1551853
22/05/2020,1577287
23/05/2020,1601434
24/05/2020,1622670
25/05/2020,1643238
26/05/2020,1662302
27/05/2020,1681212
28/05/2020,1699933
29/05/2020,1721750
30/05/2020,1747087
31/05/2020,1770384
1/06/2020,1790191
2/06/2020,1811277
3/06/2020,1831821
4/06/2020,1851520
5/06/2020,1872660
6/06/2020,1897838
7/06/2020,1920061
8/06/2020,1942363
9/06/2020,1961185
10/06/2020,1979850
11/06/2020,2000464
12/06/2020,2023347
13/06/2020,2048986
14/06/2020,2074526
15/06/2020,2094069
16/06/2020,2114026
17/06/2020,2137731
18/06/2020,2163290
19/06/2020,2191052
20/06/2020,2220961
21/06/2020,2255119
22/06/2020,2280912
23/06/2020,2312302
24/06/2020,2347022
25/06/2020,2381361
26/06/2020,2422310
27/06/2020,2467837
28/06/2020,2510323
29/06/2020,2548996
30/06/2020,2590552
1/07/2020,2634432
2/07/2020,2686480
3/07/2020,2739879
4/07/2020,2794321
5/07/2020,2839542
6/07/2020,2888635
7/07/2020,2938625
8/07/2020,2996098
9/07/2020,3055004
10/07/2020,3118008
11/07/2020,3184633
12/07/2020,3247684
13/07/2020,3304942
14/07/2020,3363056
15/07/2020,3431574
16/07/2020,3499291
17/07/2020,3576221
18/07/2020,3647715
19/07/2020,3711464
20/07/2020,3773260
21/07/2020,3830010
22/07/2020,3902058
23/07/2020,3970906
24/07/2020,4034102
25/07/2020,4112529
26/07/2020,4178027
27/07/2020,4234020
28/07/2020,4290263
29/07/2020,4351997
30/07/2020,4426982
31/07/2020,4495014
1/08/2020,4562037
2/08/2020,4620444
3/08/2020,4667955
4/08/2020,4713562
5/08/2020,4771087
6/08/2020,4823891
7/08/2020,4883646
8/08/2020,4941796
9/08/2020,4998017
10/08/2020,5044864
11/08/2020,5094394
12/08/2020,5141207
13/08/2020,5197148
14/08/2020,5248242
15/08/2020,5313080
16/08/2020,5361165
17/08/2020,5403269
18/08/2020,5438325
19/08/2020,5482416
20/08/2020,5529842
21/08/2020,5573847
22/08/2020,5623727
23/08/2020,5668105
24/08/2020,5702611
25/08/2020,5740909
26/08/2020,5779028
27/08/2020,5821876
28/08/2020,5867785
29/08/2020,5917439
30/08/2020,5961582
31/08/2020,5997163
1/09/2020,6031013
2/09/2020,6075652
3/09/2020,6114406
4/09/2020,6150655
5/09/2020,6201726
6/09/2020,6245866
7/09/2020,6276421
8/09/2020,6300671
9/09/2020,6327793
24/03/2020,17
25/03/2020,17
26/03/2020,17
27/03/2020,17
28/03/2020,19
29/03/2020,22
30/03/2020,30
31/03/2020,
1/04/2020,30
2/04/2020,30
3/04/2020,33
4/04/2020,40
5/04/2020,40
6/04/2020,42
7/04/2020,42
8/04/2020,45
9/04/2020,45
10/04/2020,50
11/04/2020,50
12/04/2020,51
13/04/2020,51
14/04/2020,51
15/04/2020,51
16/04/2020,51
17/04/2020,51
18/04/2020,51
19/04/2020,53
20/04/2020,53
21/04/2020,54
22/04/2020,54
23/04/2020,54
24/04/2020,54
25/04/2020,54
26/04/2020,55
27/04/2020,55
28/04/2020,59
29/04/2020,59
30/04/2020,66
1/05/2020,66
2/05/2020,66
3/05/2020,66
4/05/2020,66
5/05/2020,66
6/05/2020,66
7/05/2020,66
8/05/2020,66
9/05/2020,68
10/05/2020,69
11/05/2020,69
12/05/2020,69
13/05/2020,69
14/05/2020,69
15/05/2020,69
16/05/2020,69
17/05/2020,69
18/05/2020,69
19/05/2020,69
20/05/2020,69
21/05/2020,69
22/05/2020,69
23/05/2020,69
24/05/2020,69
25/05/2020,69
26/05/2020,69
27/05/2020,69
28/05/2020,69
29/05/2020,69
30/05/2020,69
31/05/2020,69
1/06/2020,69
2/06/2020,70
3/06/2020,70
4/06/2020,70
5/06/2020,71
6/06/2020,71
7/06/2020,71
8/06/2020,71
9/06/2020,71
10/06/2020,71
11/06/2020,72
12/06/2020,72
13/06/2020,72
14/06/2020,72
15/06/2020,73
16/06/2020,73
17/06/2020,73
18/06/2020,73
19/06/2020,73
20/06/2020,74
21/06/2020,74
22/06/2020,76
23/06/2020,76
24/06/2020,76
25/06/2020,80
26/06/2020,81
27/06/2020,81
28/06/2020,81
29/06/2020,81
30/06/2020,84
1/07/2020,84
2/07/2020,92
3/07/2020,98
4/07/2020,111
5/07/2020,111
6/07/2020,112
7/07/2020,116
8/07/2020,122
9/07/2020,144
10/07/2020,153
11/07/2020,167
12/07/2020,181
13/07/2020,181
14/07/2020,217
15/07/2020,217
16/07/2020,249
17/07/2020,263
18/07/2020,283
19/07/2020,297
20/07/2020,297
21/07/2020,308
22/07/2020,320
23/07/2020,336
24/07/2020,336
25/07/2020,352
26/07/2020,352
27/07/2020,361
28/07/2020,364
29/07/2020,385
30/07/2020,385
31/07/2020,385
1/08/2020,406
2/08/2020,421
3/08/2020,421
4/08/2020,439
5/08/2020,463
6/08/2020,501
7/08/2020,522
8/08/2020,528
9/08/2020,547
10/08/2020,547
11/08/2020,547
12/08/2020,639
13/08/2020,639
14/08/2020,704
15/08/2020,734
16/08/2020,734
17/08/2020,741
18/08/2020,796
19/08/2020,796
20/08/2020,828
21/08/2020,869
22/08/2020,932
23/08/2020,932
24/08/2020,984
25/08/2020,998
26/08/2020,1030
27/08/2020,1030
28/08/2020,1075
29/08/2020,1075
30/08/2020,1129
31/08/2020,1134
1/09/2020,1139
2/09/2020,1143
3/09/2020,1144
4/09/2020,1150
5/09/2020,1150
6/09/2020,1167
7/09/2020,1181
8/09/2020,1190
9/09/2020,1191
15/03/2020,6
16/03/2020,8
17/03/2020,29
18/03/2020,50
19/03/2020,79
20/03/2020,94
21/03/2020,110
22/03/2020,135
23/03/2020,158
24/03/2020,162
25/03/2020,189
26/03/2020,217
27/03/2020,238
28/03/2020,238
29/03/2020,259
30/03/2020,295
31/03/2020,324
1/04/2020,330
2/04/2020,341
3/04/2020,359
4/04/2020,371
5/04/2020,390
6/04/2020,407
7/04/2020,411
8/04/2020,417
9/04/2020,426
10/04/2020,433
11/04/2020,446
12/04/2020,453
13/04/2020,465
14/04/2020,472
15/04/2020,483
16/04/2020,493
17/04/2020,502
18/04/2020,508
19/04/2020,517
20/04/2020,528
21/04/2020,535
22/04/2020,543
23/04/2020,549
24/04/2020,557
25/04/2020,563
26/04/2020,596
27/04/2020,606
28/04/2020,620
29/04/2020,625
30/04/2020,630
1/05/2020,643
2/05/2020,648
3/05/2020,652
4/05/2020,655
5/05/2020,657
6/05/2020,670
7/05/2020,673
8/05/2020,684
9/05/2020,694
10/05/2020,702
11/05/2020,707
12/05/2020,711
13/05/2020,717
14/05/2020,719
15/05/2020,724
16/05/2020,732
17/05/2020,733
18/05/2020,734
19/05/2020,737
20/05/2020,738
21/05/2020,746
22/05/2020,749
23/05/2020,753
24/05/2020,764
25/05/2020,769
26/05/2020,787
27/05/2020,789
28/05/2020,803
29/05/2020,811
30/05/2020,816
31/05/2020,821
1/06/2020,823
2/06/2020,825
3/06/2020,826
4/06/2020,828
5/06/2020,832
6/06/2020,834
7/06/2020,845
8/06/2020,845
9/06/2020,845
10/06/2020,846
11/06/2020,847
12/06/2020,847
13/06/2020,847
14/06/2020,847
15/06/2020,848
16/06/2020,848
17/06/2020,849
18/06/2020,849
19/06/2020,850
20/06/2020,853
21/06/2020,859
22/06/2020,876
23/06/2020,882
24/06/2020,885
25/06/2020,902
26/06/2020,907
27/06/2020,919
28/06/2020,924
29/06/2020,929
30/06/2020,932
1/07/2020,936
